"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
-0.0055926381159523,-0.0062859418154693,-0.00821901710301058,-0.00432160887268849,0.016485634131191,0.00701430947796264,0.00376680994396803,0.186568014889769,0.14761256299257
0.00110502838935859,0.00420381782868281,-0.00384870488626205,-0.00258572633643494,0.00741409758145611,-0.00454076806175487,0.000522146021667695,0.0841509120045251,-0.252052510583309
0.0020983779870003,-0.00617195434350883,0.00460917148352067,0.0013635303407266,-0.00629916773171602,0.00825467802594592,0.000828834258593075,-0.0839321894652556,-0.00666632116391914
0.0110037962677139,0.00941349142174769,-0.00470272114052512,0.00313153474302663,0.0112820922127307,0.0173329064293071,0.0147263511507151,-0.0649141888016129,-0.285032432803392
-0.00826019355587042,0.00376097326830216,-0.00577675410136356,0.00561674502918057,-0.00724223942973457,-0.00262963949924238,-0.00742163056824159,0.0485371943591763,0.0270706388289853
-0.00935464135050777,0.000331089455295656,0.00949852720947457,-0.0102084682139541,-0.00192700488512785,-0.00459509760332216,-0.0108351586978437,-0.00896137802254459,-0.0748360464147147
-0.00869839644234785,0.00278997560327765,-0.000496165915750966,0.00187922429851112,-0.0115220651251258,-0.00156465410819599,0.000343057488453625,-0.00389978651222408,0.0054732292424491
-0.00430134390287367,-0.00295973544459818,-0.0162326936787477,0.00907276664959593,-0.00837717098594053,-0.000632424884456862,0.00613411775235534,-0.0747370533502808,0.432723782243403
-0.00183435111417293,-0.0162688823962685,0.00106528587334431,-0.00830928615040181,0.00156594372600646,0.0129118961875472,0.0175247480155993,0.0129996017128425,0.0157257231277252
-0.00766629541038176,-0.00268847033482322,-0.0126005795053651,0.00222590577619909,-0.00151564456060621,0.00481320079790122,0.0107889327861825,0.00143656712307417,-0.0086532292399088
-0.00605063617196682,-0.00583555981239365,-0.00921692179944583,-0.00734989834888731,0.00298327378090388,-0.0149619370652024,0.0110899814344792,-0.00393298486605605,-0.00238828986688833
-0.00694394972899392,0.00756097940617116,0.000520119041821061,0.00837830452939878,0.0109365925257972,0.00524739302766397,0.00556800166313147,0.00430314428912636,0.00502813429434113
-0.00809383848227481,0.00371942053767049,-0.00223457877550733,0.0016288957832179,0.00146969603846516,0.0157577986911336,0.000455463846321159,-0.011755284235651,-0.00451336690108091
-0.0069845835764808,-0.00027081905945817,0.00127410214816847,0.0112399206084106,0.0092611321035401,0.00771368647396755,0.0136160367731303,0.00395191551319445,0.00216594612752571
-0.00386878390244944,0.00390195188992562,-0.0170840063369298,0.00863161806758057,0.00854700740143049,-0.0141010098448357,-0.00692869637466035,0.00288291875390912,-0.0053943281892747
-0.0077979794364822,0.00204934261012976,0.00433686246961908,-0.00318390448397295,-0.00713835551668857,0.00988037217140455,-0.00797417875171247,0.000949732153443129,0.000919852270019293
-0.00769863025361272,-0.00314681469175144,-0.00839237735962014,0.00844128848565076,-0.00593372000295278,0.00244809408981392,0.0049936591763363,0.00906203829577774,-8.88651748380557e-05
0.00948845876871076,-0.00253136878986413,-0.00353602753460362,-0.00206412865260061,-0.00315539047300828,-0.00164822841816851,0.000168031383503808,0.00165029602384051,0.00247526839998446
-0.00507026065095618,-0.00548078022808531,0.00797994170243803,-0.0105944025950608,-0.0151033262178291,0.0026926294241991,-0.0136370629262241,0.00119423755277597,0.001509614062931
-0.00910212954386206,-0.00218669208231585,-0.00284163990254979,0.000203261707486895,-0.00296646287462187,0.000843392916183802,0.00550061588782831,0.012634431546334,-0.00679833214547164
-0.00839572375659466,0.000909086688656031,-0.00140114892241624,0.00975112927131328,0.0058837912440013,-0.000152829423865869,0.0101399579036842,-0.00369183321502406,-0.00262213630739254
-0.00859490888021761,-0.000968088099490448,-0.00781174496207016,-0.000555822002156354,-0.00572508368130717,0.00211427952009862,-0.00717745394506478,-0.00383428256518145,-0.00485746374062196
-0.00849974686749372,0.00107641699820232,-0.00213739622596797,0.00511032406286689,-0.00595195900199215,0.00485729616486514,0.00554487450696539,0.00226605122377048,-0.00380592323013994
-0.00789876028199967,0.000234366297571666,-0.00207645192386281,0.0140582474030392,-0.00350175591955555,0.00319083081484497,-0.00478283160012415,-0.00236463686049341,-0.000645421303065573
-0.00468940885476447,0.00377482675028187,0.00735879351686108,-0.0093992382353325,0.0198861626957986,0.0071423032003219,0.0017898049582461,0.00787081494337983,-0.00223113253054711
-0.00487970599078639,-0.0136761827363731,0.00218956175452071,0.00945862167709367,0.00383718998177988,-0.00106489617892085,-0.0121412254657969,-0.00695145980930157,0.00237755147698548
-0.00765926218071426,0.00348206506619476,0.00498013917949164,0.00891294165534735,-0.00974899325392487,0.00600081871880687,-0.00387468226720055,-0.00554954392616339,0.00687601154526235
-0.00765466702788258,-0.000881922408452385,-0.0113383417727283,0.000560518169345115,-0.00037734817093289,-0.00674551612291559,0.00828368965243084,0.00750290595490799,0.00299222791816933
-0.00682239614603516,0.00468451994153047,-0.0122318251660884,-0.000473506111560762,0.00708585532714723,0.00337382958563318,-0.00373249378705495,-0.00151022179974905,0.00992100387258458
-0.00834926817101588,-0.00584663047850284,0.00438886955049934,-0.00174804281717256,-0.00356998006364841,-0.00609263426700958,0.0083075197632888,-0.00487795861055561,0.00123675296713354
